time,Fp1,Fp2,C3,C4
51.703125,0.663260,0.747203,0.573370,0.222287
51.707031,0.814544,0.700243,0.399000,0.189383
51.710938,0.837327,0.835120,0.471051,-0.081543
51.714844,0.944805,0.633193,0.325095,-0.325279
51.718750,0.898400,0.545051,0.149054,-0.361661
51.722656,0.804758,0.390240,-0.188704,-0.681166
51.726563,0.646454,0.170804,-0.345473,-0.710862
51.730469,0.531456,0.001526,-0.407497,-0.849555
51.734375,0.555355,-0.038274,-0.629041,-1.073326
51.738281,0.342971,-0.138130,-0.788814,-0.998358
51.742188,0.144476,-0.316571,-0.729351,-1.045449
51.746094,0.150217,-0.337672,-0.763393,-0.981672
51.750000,-0.034148,-0.577324,-0.939419,-1.127991
51.753906,-0.014854,-0.529331,-0.955905,-0.972313
51.757813,-0.221063,-0.602971,-1.091186,-1.074384
51.761719,-0.285512,-0.768549,-0.977396,-1.100281
51.765625,-0.504087,-0.976528,-1.054812,-1.112532
51.769531,-0.562814,-0.924245,-1.161322,-1.086256
51.773438,-0.701982,-0.989489,-1.149814,-0.918095
51.777344,-0.814309,-1.089852,-1.096843,-0.712848
51.781250,-0.904004,-1.162498,-0.950125,-0.685956
51.785156,-0.934308,-1.027789,-0.738733,-0.494525
51.789063,-0.933051,-0.916203,-0.670518,-0.197366
51.792969,-0.932702,-0.777148,-0.374533,-0.058775
51.796875,-0.793094,-0.612077,-0.136107,0.071544
51.800781,-0.483010,-0.295500,-0.031001,0.191227
51.804688,-0.442277,-0.155456,0.112638,0.146061
51.808594,-0.235616,-0.052008,0.088496,0.185499
51.812500,-0.109975,-0.110329,0.037776,0.204037
51.816406,0.013410,0.032982,-0.052146,-0.055272
51.820313,0.019400,-0.178817,-0.037427,-0.047015
51.824219,-0.051731,-0.204403,-0.166004,-0.133214
51.828125,-0.143580,-0.293748,-0.223573,-0.167726
51.832031,-0.230430,-0.219494,-0.243852,-0.223447
51.835938,-0.320833,-0.402894,-0.386955,-0.332141
51.839844,-0.261125,-0.445548,-0.338177,-0.311677
51.843750,-0.275552,-0.433290,-0.240823,-0.294621
51.847656,-0.400079,-0.388156,-0.345278,-0.167682
51.851563,-0.380470,-0.408071,-0.393135,-0.226988
51.855469,-0.369080,-0.304261,-0.260388,-0.270992
51.859375,-0.270639,-0.382026,-0.263925,-0.306744
51.863281,-0.294987,-0.415543,-0.297556,-0.184095
51.867188,-0.460391,-0.550020,-0.430029,-0.254438
51.871094,-0.603546,-0.656047,-0.377821,-0.234750
51.875000,-0.599720,-0.551082,-0.502962,-0.258144
51.878906,-0.725893,-0.516094,-0.383001,-0.017033
51.882813,-0.746023,-0.642276,-0.357203,0.100875
51.886719,-0.717704,-0.508278,-0.102764,0.065279
51.890625,-0.538854,-0.473262,-0.053840,0.239666
51.894531,-0.470151,-0.289780,0.154093,0.428873
51.898438,-0.431987,-0.132892,0.184338,0.390657
51.902344,-0.142525,-0.025334,0.316634,0.350480
51.906250,-0.166551,0.110150,0.376259,0.439782
51.910156,-0.096304,0.229716,0.147422,0.334125
51.914063,0.014279,0.026920,0.227569,0.256036
51.917969,-0.040874,-0.040222,0.100924,0.134533
51.921875,-0.038404,-0.016860,-0.088466,-0.097572
51.925781,-0.054690,-0.123099,-0.134656,-0.153362
51.929688,-0.181874,-0.385563,-0.299012,-0.190713
51.933594,-0.249991,-0.326314,-0.413541,-0.281371
51.937500,-0.399736,-0.359138,-0.341073,-0.268972
51.941406,-0.418089,-0.411655,-0.333631,-0.131703
51.945313,-0.537429,-0.423260,-0.232037,-0.093574
51.949219,-0.552672,-0.568802,-0.318296,-0.016312
51.953125,-0.505563,-0.515430,-0.276472,-0.006873
51.957031,-0.570945,-0.418821,-0.275593,0.056898
51.960938,-0.630354,-0.455612,-0.196149,0.047525
51.964844,-0.609153,-0.464555,-0.117554,0.239052
51.968750,-0.773517,-0.498442,-0.036979,0.272343
51.972656,-0.681883,-0.536698,-0.040458,0.407426
51.976563,-0.875267,-0.475039,0.134552,0.512757
51.980469,-0.880424,-0.317052,0.134344,0.767093
51.984375,-0.638678,-0.264557,0.376437,0.799513
51.988281,-0.611543,-0.014699,0.603196,0.935435
51.992188,-0.474719,0.226220,0.773878,1.094465
51.996094,-0.279879,0.387611,0.887014,1.233933
52.000000,0.036899,0.706604,1.134555,1.316228
52.003906,0.296647,0.759196,1.289063,1.428450
52.007813,0.397710,0.939969,1.288300,1.289090
52.011719,0.695002,0.992054,1.270332,1.052942
52.015625,0.655406,1.150301,1.138394,0.919371
52.019531,0.860115,1.043673,0.962022,0.775465
52.023438,0.854565,0.885889,0.896515,0.694500
52.027344,0.709453,0.967479,0.840957,0.382497
52.031250,0.781024,0.744433,0.709619,0.289960
52.035156,0.724887,0.800532,0.547349,0.286248
52.039063,0.667400,0.615476,0.441033,0.146187
52.042969,0.547247,0.586788,0.382234,0.180279
52.046875,0.618130,0.512391,0.316706,0.197241
52.050781,0.491042,0.565408,0.330025,0.032379
52.054688,0.612788,0.500885,0.238176,0.064521
52.058594,0.561906,0.360284,0.174325,-0.054063
52.062500,0.434094,0.338329,0.165429,-0.016696
52.066406,0.374498,0.261749,-0.023900,-0.095696
52.070313,0.194156,0.065608,0.020984,-0.124127
52.074219,0.215528,0.059243,-0.068478,-0.195615
52.078125,-0.052500,-0.053331,0.031552,-0.024013
52.082031,-0.002227,-0.011707,0.107607,0.122120
52.085938,-0.079226,0.050971,0.189798,0.079417
52.089844,0.018249,0.109510,0.266818,0.274919
52.093750,0.158768,0.312883,0.371859,0.435979
52.097656,0.311093,0.479304,0.545107,0.507676
52.101563,0.403837,0.440247,0.641406,0.465407
52.105469,0.398926,0.670473,0.692492,0.392228
52.109375,0.502550,0.772482,0.571899,0.273970
52.113281,0.678762,0.760834,0.548105,0.340623
52.117188,0.667907,0.617977,0.371566,0.208845
52.121094,0.576376,0.574415,0.246662,0.034815
52.125000,0.535108,0.461873,0.134519,-0.103519
52.128906,0.476102,0.309806,0.126480,-0.086552
52.132813,0.496773,0.208034,0.058266,-0.259706
52.136719,0.354591,0.207281,0.096700,-0.132886
52.140625,0.418396,0.157513,-0.020022,-0.203820
52.144531,0.382194,0.196963,-0.071854,-0.115070
52.148438,0.297090,0.109789,0.096172,-0.196493
52.152344,0.375475,0.270567,0.060427,-0.047241
52.156250,0.395463,0.185830,0.102678,-0.214165
52.160156,0.289467,0.057575,-0.055380,-0.140535
52.164063,0.182116,0.116324,-0.047029,-0.260461
52.167969,0.201610,0.012781,-0.024548,-0.180811
52.171875,0.059340,0.054716,-0.105676,-0.206056
52.175781,0.123515,0.056996,0.021222,-0.145625
52.179688,0.062402,-0.036291,-0.035870,-0.115842
52.183594,-0.018181,0.051051,0.001522,-0.000480
52.187500,0.144838,0.190150,0.103208,0.121970
52.191406,0.308001,0.272661,0.335644,0.336511
52.195313,0.366651,0.511356,0.521653,0.324097
52.199219,0.593357,0.685274,0.420712,0.359259
52.203125,0.626108,0.688158,0.593234,0.231668
52.207031,0.760549,0.689765,0.438459,0.100428
52.210938,0.988530,0.847538,0.326662,-0.147888
52.214844,0.965093,0.748443,0.200780,-0.203914
52.218750,0.943966,0.516338,-0.027855,-0.477973
52.222656,0.773942,0.419413,-0.092576,-0.613578
52.226563,0.803034,0.296628,-0.394980,-0.756305
52.230469,0.699283,0.075403,-0.510494,-0.912445
52.234375,0.518702,-0.180435,-0.584431,-1.043755
52.238281,0.346850,-0.306831,-0.677364,-1.103062
52.242188,0.223829,-0.378556,-0.841114,-1.065009
52.246094,0.187424,-0.362739,-0.857243,-1.023889
52.250000,-0.033547,-0.422984,-0.893351,-1.072032
52.253906,-0.053809,-0.493852,-0.903585,-1.113035
52.257813,-0.129616,-0.769561,-1.081457,-1.157393
52.261719,-0.254527,-0.852096,-1.082761,-1.063485
52.265625,-0.551259,-0.898919,-1.123898,-0.951498
52.269531,-0.533976,-1.048751,-1.039935,-1.013401
52.273438,-0.667996,-1.040532,-1.093889,-0.962068
52.277344,-0.847773,-1.116540,-0.978362,-0.827226
52.281250,-0.894877,-1.099604,-1.021310,-0.680830
52.285156,-0.909701,-0.997797,-0.861319,-0.357233
52.289063,-0.996777,-0.935833,-0.595752,-0.108193
52.292969,-0.778719,-0.802182,-0.386274,-0.014197
52.296875,-0.630705,-0.633851,-0.248233,0.151107
52.300781,-0.636846,-0.417915,-0.048441,0.212234
52.304688,-0.415254,-0.263631,0.046147,0.261675
52.308594,-0.326620,-0.054758,-0.030970,0.208591
52.312500,-0.086253,-0.093404,0.136606,0.186899
52.316406,-0.031493,-0.010322,0.082099,0.120732
52.320313,-0.131553,-0.177663,-0.151636,-0.080469
52.324219,-0.044175,-0.105865,-0.189765,-0.137887
52.328125,-0.177366,-0.131225,-0.152743,-0.238634
52.332031,-0.228023,-0.245384,-0.391626,-0.321076
52.335938,-0.323329,-0.289652,-0.266290,-0.266981
52.339844,-0.279148,-0.311787,-0.374908,-0.284065
52.343750,-0.368908,-0.281283,-0.331848,-0.146799
52.347656,-0.277306,-0.360512,-0.351510,-0.175313
52.351563,-0.384371,-0.386114,-0.260603,-0.198613
52.355469,-0.400821,-0.437646,-0.378787,-0.264532
52.359375,-0.265159,-0.319195,-0.339109,-0.206868
52.363281,-0.469475,-0.513689,-0.336177,-0.286190
52.367188,-0.474952,-0.432115,-0.393486,-0.175903
52.371094,-0.539639,-0.499541,-0.517683,-0.148332
52.375000,-0.574673,-0.520037,-0.488610,-0.112248
52.378906,-0.719181,-0.587739,-0.361263,-0.143824
52.382813,-0.676997,-0.515305,-0.309420,-0.080147
52.386719,-0.584314,-0.492266,-0.186384,0.186253
52.390625,-0.541604,-0.278182,-0.091798,0.280821
52.394531,-0.468871,-0.260174,0.076633,0.354786
52.398438,-0.411902,-0.054093,0.231217,0.424003
52.402344,-0.124647,0.039140,0.266161,0.498077
52.406250,-0.067531,0.149991,0.289860,0.433415
52.410156,-0.060616,0.150809,0.207910,0.363696
52.414063,0.123831,0.077230,0.104497,0.256407
52.417969,0.113413,0.048103,0.001113,-0.054754
52.421875,0.060651,-0.079100,-0.082009,-0.079857
52.425781,-0.097498,-0.259280,-0.242184,-0.103775
52.429688,-0.184302,-0.372709,-0.348780,-0.295712
52.433594,-0.287815,-0.421704,-0.419991,-0.112384
52.437500,-0.452471,-0.349881,-0.304731,-0.146601
52.441406,-0.456953,-0.537110,-0.275065,-0.044027
52.445313,-0.490658,-0.450142,-0.276279,0.018340
52.449219,-0.551260,-0.570943,-0.284924,0.002776
52.453125,-0.645046,-0.371225,-0.153248,-0.016474
52.457031,-0.665259,-0.384267,-0.251630,0.096527
52.460938,-0.655162,-0.570446,-0.255747,0.130253
52.464844,-0.726259,-0.561100,-0.223078,0.189795
52.468750,-0.730752,-0.470481,-0.151242,0.306237
52.472656,-0.857336,-0.550594,0.034298,0.356442
52.476563,-0.788132,-0.526439,0.019944,0.581929
52.480469,-0.862811,-0.431388,0.192160,0.759484
52.484375,-0.760105,-0.280393,0.328243,0.886756
52.488281,-0.718968,0.047651,0.517763,0.972427
52.492188,-0.539816,0.102367,0.793062,1.146851
52.496094,-0.335418,0.392288,0.939882,1.288483
52.500000,0.059128,0.556351,1.120010,1.271430
52.503906,0.242595,0.802086,1.224225,1.407186
52.507813,0.493190,0.896470,1.294968,1.342536
52.511719,0.685054,0.971040,1.144976,1.089433
52.515625,0.784610,1.045545,1.183327,0.884490
52.519531,0.751333,1.102884,0.948298,0.724469
52.523438,0.830146,1.037888,0.881266,0.708584
52.527344,0.779589,0.847497,0.817042,0.477294
52.531250,0.773647,0.831451,0.595595,0.397835
52.535156,0.725339,0.796649,0.524387,0.303793
52.539063,0.728256,0.738780,0.495635,0.326296
52.542969,0.524012,0.684499,0.355283,0.243482
52.546875,0.594863,0.654017,0.414056,0.136141
52.550781,0.522696,0.626696,0.306034,0.090312
52.554688,0.606816,0.438478,0.230335,0.038623
52.558594,0.546552,0.347525,0.296077,-0.118396
52.562500,0.376625,0.385628,0.069867,-0.164868
52.566406,0.396527,0.199050,-0.027281,-0.167943
52.570313,0.281871,0.097471,-0.123430,-0.097204
52.574219,0.023886,0.128189,0.026936,-0.069964
52.578125,0.015027,-0.064480,-0.011237,-0.036869
52.582031,-0.083973,-0.089082,-0.003762,0.006988
52.585938,-0.036178,-0.046203,0.162330,0.163166
52.589844,0.073769,0.084863,0.270325,0.310673
52.593750,0.124732,0.353058,0.439745,0.428581
52.597656,0.125168,0.455298,0.460807,0.491670
52.601563,0.274463,0.524981,0.641297,0.435540
52.605469,0.462863,0.720524,0.692986,0.470763
52.609375,0.693086,0.619192,0.536193,0.419761
52.613281,0.595989,0.716185,0.438021,0.229327
52.617188,0.731164,0.592679,0.451226,0.027786
52.621094,0.665266,0.649034,0.220284,-0.018918
52.625000,0.676054,0.439051,0.154053,-0.158832
52.628906,0.488581,0.297455,0.073606,-0.152654
52.632813,0.362604,0.193401,0.083865,-0.154550
52.636719,0.306642,0.157756,0.057120,-0.236923
52.640625,0.336579,0.260459,0.030664,-0.162814
52.644531,0.217178,0.115212,0.014775,-0.099391
52.648438,0.265635,0.209131,-0.047134,-0.142058
52.652344,0.293163,0.166666,0.024522,-0.045469
52.656250,0.382688,0.171965,0.107407,-0.236271
52.660156,0.307250,0.120243,-0.099155,-0.080000
52.664063,0.198630,0.169958,-0.066929,-0.227426
52.667969,0.158745,0.113726,-0.059830,-0.280149
52.671875,0.191581,0.000518,-0.121449,-0.178506
52.675781,0.139819,0.046176,-0.121698,-0.230106
52.679688,0.125741,0.102265,0.028167,0.042561
52.683594,0.110133,0.115143,0.106749,0.038535
52.687500,0.127626,0.093556,0.221975,0.177109
52.691406,0.157678,0.311238,0.233759,0.176374
52.695313,0.313569,0.431547,0.466853,0.253564
52.699219,0.484758,0.660108,0.438720,0.207184
52.703125,0.672475,0.745021,0.449709,0.267557
52.707031,0.925432,0.852901,0.574857,0.162807
52.710938,0.864718,0.682316,0.400067,-0.041836
52.714844,1.042458,0.603603,0.182823,-0.312084
52.718750,0.971605,0.511540,-0.000632,-0.498594
52.722656,0.955852,0.499590,-0.081632,-0.718905
52.726563,0.827344,0.264139,-0.248105,-0.824500
52.730469,0.684752,0.091363,-0.439773,-0.838129
52.734375,0.468354,-0.163466,-0.691025,-0.886914
52.738281,0.298414,-0.276524,-0.711395,-0.967802
52.742188,0.202798,-0.389364,-0.679049,-1.115670
52.746094,0.133255,-0.359464,-0.863625,-1.129646
52.750000,0.009649,-0.558203,-0.969318,-1.058844
52.753906,-0.006991,-0.671417,-0.896003,-1.109754
52.757813,-0.217935,-0.749064,-1.051825,-1.126530
52.761719,-0.294685,-0.722155,-1.106960,-0.995710
52.765625,-0.437956,-0.942924,-1.188032,-0.956819
52.769531,-0.531621,-1.044579,-1.130560,-1.027540
52.773438,-0.770277,-1.083393,-1.110857,-0.888056
52.777344,-0.887963,-1.047956,-1.010426,-0.863302
52.781250,-0.912908,-1.077112,-1.039589,-0.607763
52.785156,-0.875332,-1.006940,-0.787519,-0.342126
52.789063,-0.998502,-0.939519,-0.552806,-0.161999
52.792969,-0.828546,-0.630489,-0.415589,0.025984
52.796875,-0.715039,-0.562954,-0.199984,0.121453
52.800781,-0.509267,-0.271758,-0.008111,0.195297
52.804688,-0.476669,-0.125789,0.001076,0.190032
52.808594,-0.224067,-0.009287,0.121358,0.201718
52.812500,-0.102961,-0.088559,0.123362,0.220295
52.816406,-0.161970,-0.117189,-0.077332,-0.040925
52.820313,-0.141108,-0.162292,-0.024585,-0.044482
52.824219,-0.156256,-0.194140,-0.148539,-0.087239
52.828125,-0.077218,-0.311422,-0.245586,-0.193307
52.832031,-0.272714,-0.186709,-0.336050,-0.332121
52.835938,-0.188872,-0.332444,-0.303576,-0.198807
52.839844,-0.380256,-0.284760,-0.329125,-0.189557
52.843750,-0.265959,-0.298207,-0.257701,-0.275851
52.847656,-0.216152,-0.393437,-0.384844,-0.108679
52.851563,-0.269309,-0.300979,-0.277468,-0.147490
52.855469,-0.303045,-0.380337,-0.324143,-0.290589
52.859375,-0.417801,-0.387999,-0.292723,-0.321022
52.863281,-0.371057,-0.472446,-0.459879,-0.351919
52.867188,-0.374930,-0.495305,-0.499302,-0.344178
52.871094,-0.614315,-0.463832,-0.489393,-0.174705
52.875000,-0.570590,-0.567686,-0.532843,-0.129593
52.878906,-0.671829,-0.603305,-0.405346,-0.132952
52.882813,-0.620467,-0.517884,-0.310410,-0.071794
52.886719,-0.623809,-0.575793,-0.141194,0.133166
52.890625,-0.654616,-0.289667,0.033435,0.310359
52.894531,-0.490395,-0.145231,-0.000507,0.344547
52.898438,-0.301911,-0.090984,0.278494,0.490869
52.902344,-0.288904,-0.050148,0.283543,0.496914
52.906250,0.010807,0.150954,0.312964,0.390710
52.910156,-0.088597,0.107955,0.152982,0.262830
52.914063,0.132626,0.117586,0.144653,0.164089
52.917969,0.058274,0.110316,-0.017307,0.015171
52.921875,-0.077669,-0.151081,-0.148046,-0.062726
52.925781,-0.212461,-0.182589,-0.274040,-0.133324
52.929688,-0.164580,-0.220683,-0.279241,-0.143594
52.933594,-0.390230,-0.471719,-0.412819,-0.200077
52.937500,-0.489645,-0.531179,-0.437250,-0.170382
52.941406,-0.594104,-0.547260,-0.250530,-0.174537
52.945313,-0.646488,-0.503787,-0.388708,-0.088545
52.949219,-0.544216,-0.564537,-0.271054,0.051864
52.953125,-0.531146,-0.546605,-0.236962,0.132453
52.957031,-0.542661,-0.408038,-0.178591,0.183245
52.960938,-0.600573,-0.482887,-0.125986,0.145406
52.964844,-0.754724,-0.447104,-0.203594,0.172690
52.968750,-0.775505,-0.425722,-0.088354,0.344691
52.972656,-0.725185,-0.560503,-0.066392,0.341290
52.976563,-0.757029,-0.432774,-0.045692,0.569255
52.980469,-0.823322,-0.434368,0.098975,0.670857
52.984375,-0.791852,-0.201183,0.368567,0.920001
52.988281,-0.613164,0.063092,0.583436,1.009138
52.992188,-0.360094,0.130303,0.851370,1.194001
52.996094,-0.256756,0.390190,1.067818,1.272769
53.000000,0.089216,0.701525,1.193849,1.286625
53.003906,0.141385,0.765464,1.263525,1.364308
53.007813,0.548013,1.032229,1.235130,1.217757
53.011719,0.689581,1.079184,1.143649,1.111549
53.015625,0.721395,0.999605,1.067725,0.906371
53.019531,0.788703,0.983428,1.002740,0.745751
53.023438,0.712531,0.958471,0.878565,0.559704
53.027344,0.678587,0.947774,0.691320,0.429205
53.031250,0.684333,0.777866,0.584606,0.385125
53.035156,0.600792,0.778501,0.587683,0.353216
53.039063,0.580211,0.608756,0.414690,0.151814
53.042969,0.560697,0.542029,0.498191,0.253864
53.046875,0.579723,0.582002,0.494113,0.175527
53.050781,0.487519,0.434012,0.441886,0.067831
53.054688,0.629063,0.446428,0.361059,0.065936
53.058594,0.471973,0.360109,0.107614,-0.102715
53.062500,0.509781,0.238973,0.141297,-0.071785
53.066406,0.268744,0.128854,0.035835,-0.181117
53.070313,0.248234,0.055822,-0.042166,-0.141668
53.074219,0.152600,0.013213,-0.154207,-0.142022
53.078125,-0.066906,0.032215,-0.058076,-0.027771
53.082031,-0.042157,0.024034,0.077770,0.107031
53.085938,-0.061437,0.083844,0.032726,0.064453
53.089844,0.069695,0.224730,0.266663,0.345550
53.093750,0.160265,0.337437,0.361963,0.455218
53.097656,0.119023,0.319089,0.587224,0.385401
53.101563,0.435772,0.475040,0.560122,0.389947
53.105469,0.407486,0.571118,0.582453,0.359607
53.109375,0.633568,0.742243,0.658254,0.288973
53.113281,0.721046,0.705669,0.460352,0.343398
53.117188,0.705328,0.709301,0.360432,0.062848
53.121094,0.716552,0.467300,0.383994,-0.046482
53.125000,0.654329,0.494510,0.202279,-0.122082
53.128906,0.577012,0.368150,0.203669,-0.199630
53.132813,0.352981,0.368913,0.108000,-0.163182
53.136719,0.337345,0.281158,0.004669,-0.160582
53.140625,0.225760,0.163000,0.085927,-0.270412
53.144531,0.345904,0.126204,-0.073471,-0.151770
53.148438,0.282592,0.108127,0.026337,-0.207930
53.152344,0.359113,0.144300,-0.066323,-0.237566
53.156250,0.212495,0.121030,0.083342,-0.210878
53.160156,0.205872,0.164471,-0.096375,-0.250505
53.164063,0.202417,0.209337,-0.030538,-0.241551
53.167969,0.135401,0.013067,-0.015782,-0.216104
53.171875,0.043143,0.050830,-0.026299,-0.118901
53.175781,0.032975,0.079806,-0.111144,-0.101895
53.179688,0.102239,0.033958,-0.018324,-0.114365
53.183594,0.069647,0.097998,0.023899,-0.030652
53.187500,0.079737,0.269421,0.121357,0.159828
53.191406,0.250471,0.403697,0.303887,0.174511
53.195313,0.411393,0.395623,0.392815,0.256101
53.199219,0.587060,0.688680,0.584617,0.281364
53.203125,0.806089,0.630219,0.445466,0.250296
53.207031,0.923621,0.750817,0.541163,0.029093
53.210938,0.969415,0.837560,0.398290,-0.124892
53.214844,1.064360,0.708270,0.333813,-0.165564
53.218750,0.951996,0.546578,0.016056,-0.468854
53.222656,0.903098,0.318816,-0.152880,-0.680334
53.226563,0.793148,0.211633,-0.408479,-0.820027
53.230469,0.683739,0.150988,-0.517878,-0.916690
53.234375,0.517036,-0.139736,-0.692591,-1.034446
53.238281,0.420239,-0.163220,-0.719018,-1.011491
53.242188,0.231141,-0.424925,-0.813453,-1.101219
53.246094,0.000745,-0.465897,-0.748770,-0.962667
53.250000,-0.079996,-0.567790,-0.918457,-0.974182
53.253906,-0.185924,-0.558372,-0.852292,-1.077019
53.257813,-0.162193,-0.696772,-0.919136,-1.019934
53.261719,-0.304799,-0.785377,-0.985090,-1.104916
53.265625,-0.392985,-0.954180,-1.032164,-0.970906
53.269531,-0.693107,-1.084881,-1.202993,-0.993766
53.273438,-0.709036,-1.053147,-1.146578,-0.991047
53.277344,-0.832949,-1.044626,-1.004678,-0.784581
53.281250,-1.028891,-1.133623,-0.896172,-0.618203
53.285156,-1.016205,-1.057687,-0.886547,-0.386657
53.289063,-0.852413,-0.940865,-0.670404,-0.156689
53.292969,-0.772332,-0.748530,-0.397406,-0.090264
53.296875,-0.663806,-0.466267,-0.330988,0.042317
53.300781,-0.635905,-0.392934,0.010038,0.253274
53.304688,-0.367556,-0.257651,-0.083261,0.175134
53.308594,-0.177521,-0.034362,0.142657,0.245217
53.312500,-0.052654,-0.050023,0.134330,0.202756
53.316406,-0.018779,0.037557,0.069901,-0.036639
53.320313,-0.091354,-0.134667,-0.164204,-0.060364
53.324219,-0.108671,-0.116196,-0.110055,-0.176395
53.328125,-0.062934,-0.224403,-0.241866,-0.179599
53.332031,-0.277684,-0.222162,-0.392944,-0.327139
53.335938,-0.244928,-0.352506,-0.228738,-0.191437
53.339844,-0.359915,-0.415530,-0.261691,-0.228898
53.343750,-0.234804,-0.392118,-0.243488,-0.185420
53.347656,-0.311304,-0.259923,-0.288568,-0.192669
53.351563,-0.258874,-0.398304,-0.299367,-0.238148
53.355469,-0.269333,-0.429429,-0.340190,-0.181151
53.359375,-0.347851,-0.356680,-0.379612,-0.205367
53.363281,-0.430390,-0.373844,-0.398143,-0.338589
53.367188,-0.482218,-0.399022,-0.370108,-0.188051
53.371094,-0.560284,-0.546861,-0.496104,-0.171123
53.375000,-0.691088,-0.673432,-0.446744,-0.161114
53.378906,-0.620248,-0.622552,-0.432599,-0.145648
53.382813,-0.594508,-0.582928,-0.361175,0.055628
53.386719,-0.633558,-0.529283,-0.183264,0.168533
53.390625,-0.512679,-0.335672,-0.099021,0.268666
53.394531,-0.525876,-0.188252,0.011961,0.361463
53.398438,-0.297024,-0.138882,0.235179,0.351901
53.402344,-0.277102,0.072113,0.217954,0.373598
53.406250,-0.187308,0.127400,0.325252,0.459760
53.410156,0.009691,0.139466,0.279187,0.340806
53.414063,0.095562,0.181151,0.172626,0.126206
53.417969,0.036895,0.134102,-0.038712,0.085249
53.421875,-0.004126,-0.076286,-0.171222,-0.122324
53.425781,-0.128364,-0.185633,-0.137296,-0.076370
53.429688,-0.227410,-0.245157,-0.344486,-0.236646
53.433594,-0.410651,-0.432426,-0.290378,-0.229978
53.437500,-0.493451,-0.532448,-0.425696,-0.183261
53.441406,-0.498889,-0.384226,-0.328909,-0.131580
53.445313,-0.589526,-0.489855,-0.273417,-0.092368
53.449219,-0.494718,-0.435655,-0.343400,-0.007673
53.453125,-0.614919,-0.448978,-0.317685,0.100034
53.457031,-0.681058,-0.413233,-0.123595,0.116806
53.460938,-0.740187,-0.408439,-0.120547,0.148476
53.464844,-0.668973,-0.537575,-0.094803,0.197948
53.468750,-0.636639,-0.497434,-0.078411,0.191788
53.472656,-0.873824,-0.459604,-0.105435,0.464625
53.476563,-0.782685,-0.441451,0.073546,0.440063
53.480469,-0.852964,-0.387322,0.202933,0.635163
53.484375,-0.759367,-0.143950,0.461900,0.911248
53.488281,-0.638266,-0.010037,0.571466,1.100188
53.492188,-0.482658,0.234576,0.780326,1.179569
53.496094,-0.147154,0.493745,0.886138,1.244952
53.500000,-0.095323,0.651001,1.098367,1.329357
53.503906,0.202527,0.752837,1.226119,1.354026
53.507813,0.503821,0.994768,1.301663,1.251961
53.511719,0.665940,0.990978,1.252509,1.124342
53.515625,0.662610,1.120016,1.120192,0.925940
53.519531,0.769731,1.113338,0.970344,0.765632
53.523438,0.782148,0.887851,0.956228,0.675063
53.527344,0.806642,0.832573,0.812166,0.408383
53.531250,0.661310,0.866995,0.589856,0.402179
53.535156,0.604833,0.678012,0.598232,0.329065
53.539063,0.554558,0.676840,0.546661,0.147571
53.542969,0.581612,0.566655,0.386171,0.267391
53.546875,0.582629,0.573586,0.445069,0.129253
53.550781,0.636988,0.462826,0.309734,0.000682
53.554688,0.647473,0.545089,0.311585,-0.053694
53.558594,0.583639,0.498210,0.210304,-0.056446
53.562500,0.481736,0.309780,0.192209,-0.170221
53.566406,0.312765,0.241558,0.017979,-0.171628
53.570313,0.182258,0.036478,0.025380,-0.076972
53.574219,0.052987,0.052180,-0.083273,-0.203054
53.578125,0.007264,-0.008355,-0.098872,-0.126915
53.582031,-0.004010,-0.092814,0.058874,-0.058226
53.585938,-0.101051,0.030226,0.197848,0.128523
53.589844,-0.016641,0.204630,0.191690,0.186797
53.593750,0.067143,0.181374,0.278449,0.432677
53.597656,0.172628,0.312415,0.476141,0.442529
53.601563,0.258883,0.554444,0.629240,0.528099
53.605469,0.482387,0.702904,0.591876,0.458793
53.609375,0.606603,0.768274,0.530010,0.262808
53.613281,0.608118,0.669225,0.518926,0.206336
53.617188,0.738299,0.570868,0.451174,0.201423
53.621094,0.698827,0.622883,0.392020,0.076498
53.625000,0.559638,0.500072,0.265433,-0.026630
53.628906,0.481689,0.435227,0.143907,-0.235299
53.632813,0.347985,0.302971,0.097345,-0.266108
53.636719,0.464484,0.271352,0.071381,-0.161344
53.640625,0.383826,0.227916,-0.056078,-0.122071
53.644531,0.208184,0.207347,-0.058563,-0.096354
53.648438,0.219639,0.198794,0.112562,-0.092717
53.652344,0.274099,0.089003,-0.053565,-0.082689
53.656250,0.347317,0.245990,0.018511,-0.099627
53.660156,0.300461,0.101419,0.056987,-0.263517
53.664063,0.160900,0.133478,-0.052964,-0.221414
53.667969,0.098244,-0.032394,-0.071384,-0.173470
53.671875,0.044448,0.038663,-0.046710,-0.119207
53.675781,0.142012,0.038584,-0.090264,-0.049689
53.679688,-0.016416,0.039263,0.037421,-0.064272
53.683594,0.042322,0.168698,0.073130,0.098374
53.687500,0.161947,0.272217,0.188960,0.192220
53.691406,0.212582,0.388548,0.348688,0.187203
53.695313,0.327590,0.528459,0.341193,0.357438
53.699219,0.584968,0.673842,0.479705,0.221047
53.703125,0.777987,0.798888,0.521866,0.307746
53.707031,0.792556,0.857246,0.400307,0.109514
53.710938,0.857558,0.748789,0.370267,-0.135038
53.714844,0.914423,0.653024,0.232426,-0.235966
53.718750,0.932662,0.603711,0.050964,-0.561463
